USRID	RST
88382	0.007038326
91622	0.0023976227
53930	0.050664745
59718	0.0040696333
48052	0.019214628
29867	0.0039754254
71814	0.03373284
92165	0.013503141
39192	0.014556585
69944	0.029380057
13376	0.007597531
8539	0.0068138666
5082	0.07367402
16480	0.005908733
88645	0.004343976
65146	0.0022032137
5742	0.0031179062
3452	0.045368075
68478	0.139968
13207	0.15862225
31919	0.0046908013
11591	0.005965656
75735	0.011059423
71126	0.043978576
20281	0.03308774
29158	0.0063030478
71698	0.013916074
31266	0.00866587
31040	0.051833842
61013	0.0127599025
69265	0.10297006
32658	0.0123687005
66192	0.005448365
75021	0.019055858
48024	0.09475087
85373	0.0074421074
29077	0.0031474256
25406	0.0018253018
57630	0.0032344148
47415	0.002842346
15117	0.010603519
24631	0.0025848881
99299	0.007213506
40490	0.057969764
42469	0.024713712
28854	0.02024986
85008	0.013576503
43333	0.0383866
70155	0.010271666
22992	0.022112098
22901	0.0033523825
62023	0.010986306
59148	0.25145808
83279	0.019109886
45727	0.013512107
76962	0.03265625
72668	0.03917516
60489	0.013158977
21076	0.024759473
91238	0.015638025
35321	0.01943444
95134	0.035854634
38996	0.0030989205
62764	0.0047641606
34020	0.0039567095
94525	0.019771995
11582	0.025184825
40034	0.10315678
6777	0.010027734
71232	0.004942758
10850	0.009670028
85730	0.002598464
67077	0.033885494
41512	0.002287222
85420	0.002706161
67054	0.076593876
30362	0.004941656
37946	0.01907524
58046	0.028782299
83436	0.072580434
99710	0.003876549
12896	0.008546767
1903	0.008028766
71759	0.0073931366
66731	0.011952547
7143	0.010714592
71484	0.004227328
23845	0.030395644
57272	0.01911543
75256	0.019843694
51227	0.055658538
12532	0.0524726
896	0.7153994
31037	0.009743108
75924	0.03687103
69783	0.013934427
38450	0.0028664076
3712	0.025013395
31264	0.003965002
46708	0.0035363028
36210	0.013229344
44226	0.0028930728
75887	0.037179127
12884	0.0067393407
11070	0.0084765265
82960	0.031414654
37435	0.024310706
46471	0.00407685
46604	0.004883183
70344	0.052127965
11395	0.0061284276
9635	0.020342879
63374	0.08040685
75780	0.030891562
12320	0.0432177
41958	0.09908339
87314	0.007062337
90524	0.010741697
9994	0.022720817
66390	0.0052850675
92622	0.010678392
74024	0.0031003586
88148	0.014537417
89181	0.01972411
5207	0.0074320547
31477	0.018222606
63871	0.007939973
32582	0.08586691
59232	0.045469318
70667	0.03932066
20067	0.39381376
96233	0.22760531
18418	0.021977995
35636	0.059690755
41208	0.039072428
25311	0.008089068
54229	0.003883025
91441	0.0023082034
81360	0.0046107974
13332	0.009264975
3766	0.0024359748
53714	0.016346153
88657	0.0060920166
45670	0.019076644
30533	0.006490489
35559	0.0648636
28317	0.059899118
12669	0.028183645
59654	0.069545
32644	0.020895822
85885	0.005354281
36173	0.20501019
40956	0.0296766
13364	0.048372682
22629	0.018824445
17309	0.002870495
49249	0.0032824632
41195	0.008558521
42997	0.11457666
46927	0.024465624
15695	0.015593218
85494	0.016322257
52027	0.014072131
45854	0.00786333
83296	0.013536746
75029	0.94629085
67672	0.001124065
29332	0.010631445
11275	0.007066264
45376	0.0047914027
4508	0.012947162
96557	0.013921703
52724	0.040133238
16054	0.003969203
62183	0.03310509
29722	0.019744445
65851	0.032123663
68107	0.006548689
52423	0.040372476
90910	0.002603584
63890	0.010388402
69458	0.056780066
85366	0.16527382
82093	0.025147336
66584	0.001323966
91316	0.01787328
85801	0.00881687
4063	0.30593947
59811	0.0090713585
41724	0.0034064874
72556	0.0028696873
98022	0.007906899
80371	0.024000952
2678	0.006795333
39951	0.10059159
42714	0.012022129
68968	0.14754781
92852	0.0030868382
89831	0.0032436394
57260	0.09166223
24096	0.006840527
89918	0.031150332
76721	0.035256464
22695	0.0054043108
68119	0.031549912
49014	0.035475675
60303	0.01853218
21434	0.004209949
57135	0.0030600517
93985	0.0019335866
74622	0.0054863705
87925	0.0035551668
13333	0.09535154
80466	0.007826831
92022	0.014357003
63654	0.0020893726
90795	0.18234877
17644	0.04600295
84550	0.010703917
31113	0.013039678
40378	0.008251583
5454	0.005688768
32792	0.0028257014
25782	0.0038987692
6946	0.0038772228
28543	0.023362132
72243	0.34436944
68150	0.014321708
46164	0.03926753
12420	0.016321767
25869	0.014215956
1858	0.021115964
44674	0.19814487
48943	0.006837069
55668	0.10206111
52969	0.0072454778
11256	0.013853529
67412	0.0029919567
88836	0.106386684
88633	0.028968804
31916	0.0052556093
31880	0.006917995
7868	0.026234318
78243	0.05532108
61273	0.0059642084
16213	0.00811043
84418	0.004135592
41499	0.0027378337
86467	0.0032751516
75826	0.024897482
68463	0.009810637
10784	0.0071725305
71801	0.038840286
43152	0.11100919
89434	0.01343161
46786	0.0090993345
36256	0.0074598663
46608	0.00798903
40194	0.048538588
48716	0.036672708
28009	0.0069261473
20226	0.00863821
74310	0.015034556
13183	0.07434633
24569	0.004640355
5711	0.030885207
74580	0.004108513
26721	0.0024415464
6870	0.00951798
83700	0.11515985
99940	0.036474247
86236	0.030202672
21966	0.0026365335
39001	0.023067983
79696	0.34865132
71094	0.0040974435
61221	0.038118757
91488	0.0043233884
56188	0.45351315
43853	0.016974837
29385	0.0157811
61454	0.09880339
36671	0.005132248
6178	0.0061549633
37229	0.03800894
59484	0.0063997055
71096	0.0038183662
93480	0.003680367
82269	0.0041108564
40654	0.004837229
18144	0.003287911
94059	0.0024092773
73708	0.011922569
55172	0.018216105
87930	0.0847496
45549	0.029798407
99001	0.06316301
52548	0.0033925069
74583	0.011856097
87508	0.036406077
92358	0.038549267
42072	0.005962035
45181	0.005576878
61214	0.16400623
44031	0.018380204
1621	0.015780177
3993	0.0041899267
23738	0.021013904
72869	0.01857322
36778	0.011379977
3392	0.21014807
49521	0.014952556
84728	0.0065404885
480	0.05592888
43133	0.26106185
69827	0.010410623
22443	0.40106538
72468	0.0012727906
32378	0.028400484
32130	0.00876222
76515	0.0376361
61206	0.019786134
50934	0.0058288365
74087	0.022363853
89682	0.016290072
85998	0.015552494
96601	0.03877534
87725	0.55186653
28403	0.010756244
99123	0.003989547
93534	0.0035848133
47429	0.042017605
99364	0.05549068
51696	0.0057266504
47231	0.029180365
46739	0.04224637
32222	0.014835657
6286	0.014890205
89572	0.017465668
29677	0.0068429443
5634	0.013240989
70699	0.073732376
2293	0.005031435
71262	0.005079138
27926	0.004957527
74010	0.01307882
5793	0.0042502843
76953	0.00947085
69796	0.0025451838
5677	0.0024548979
95428	0.0046577402
99145	0.008860713
93776	0.030438555
9371	0.08842642
6658	0.06756881
28340	0.013947176
30941	0.02678955
61440	0.02194044
11510	0.09305748
87470	0.0058806925
43764	0.0038906846
912	0.005534036
91981	0.004780412
92835	0.0056205667
606	0.17117901
15556	0.0075281532
30282	0.008667808
93454	0.032489598
31355	0.0056328257
4749	0.10476773
38571	0.006021766
30337	0.019171042
92256	0.005003374
89736	0.0017213597
61043	0.004378138
82398	0.055342704
84142	0.0026410287
94764	0.04761486
98301	0.0032479034
78195	0.076761
22711	0.028155258
74285	0.020116279
10137	0.45050424
79599	0.05199393
55563	0.08381784
75840	0.006947811
81692	0.002887797
31495	0.022534652
80158	0.022042532
73713	0.07967725
57834	0.07966195
89136	0.054649927
2368	0.011471089
77036	0.005536889
57195	0.007717029
18455	0.013983376
95446	0.0038656767
89252	0.059334338
21436	0.0038995522
85130	0.004473892
24997	0.0029679479
91206	0.017560605
22753	0.009517095
65257	0.042734854
66461	0.0030082045
28494	0.0024882369
51550	0.011011353
94864	0.0053516156
86749	0.020853227
11257	0.034803685
90770	0.0032849417
52226	0.020885933
56525	0.002139912
50819	0.004847698
81997	0.0026503922
54583	0.0071479212
1711	0.02659407
39212	0.037093583
77080	0.05045867
87769	0.0039598453
7663	0.0059935227
21997	0.04763533
53398	0.0049850433
63574	0.16112785
80324	0.0038162067
94877	0.026489189
75519	0.08515369
67685	0.011557224
37336	0.02121559
51146	0.004164919
33384	0.010167297
20498	0.02667014
21759	0.06750892
91603	0.0025968675
95891	0.015846372
97293	0.0030432427
7071	0.029740881
71320	0.008993334
6452	0.009190857
95867	0.02110459
16177	0.020066377
80566	0.01800332
63793	0.028734619
42895	0.017786728
39029	0.04758153
72836	0.42658067
94737	0.0031362993
48137	0.048317537
91096	0.0071361503
36091	0.026446983
48653	0.05879914
50888	0.06617469
30238	0.024524137
77052	0.04602586
35166	0.0050785937
52326	0.11343814
89988	0.003716373
67892	0.003571999
96329	0.012561317
45557	0.05058459
72053	0.004097907
20560	0.07801484
84846	0.0035105173
68333	0.0122072175
26775	0.0038331589
23521	0.0088641215
65264	0.008002529
93510	0.0035968206
86576	0.03622143
98402	0.032755204
6460	0.022898918
95762	0.05415507
49351	0.029271014
74365	0.0061223404
58727	0.030442717
60788	0.004038172
20662	0.004747914
75754	0.010512304
79579	0.06477963
95227	0.016580002
64410	0.027155755
76056	0.095286965
78632	0.0069171307
95151	0.010055349
99467	0.00440252
452	0.0060673137
35616	0.01661879
54492	0.113975674
92427	0.05816352
31312	0.031019105
9293	0.06879215
17318	0.080079176
39224	0.0564203
73803	0.008274505
66603	0.004819236
11542	0.011346128
6841	0.022199444
1061	0.0054176114
39742	0.0073907184
79675	0.11682569
57312	0.010284845
66593	0.012295157
81014	0.08257677
14902	0.025880754
48334	0.0039272415
77724	0.0109138815
40048	0.0070161223
6883	0.008342746
45795	0.005141623
16900	0.009084836
38539	0.0024438691
71124	0.0018434839
75751	0.0026243986
26967	0.07150211
92566	0.09570281
53946	0.0071245343
44011	0.029055618
50143	0.015119356
90644	0.079163626
50532	0.030025395
14707	0.028347816
11245	0.054977506
25501	0.004949721
33937	0.031275917
47544	0.0149505045
70574	0.008575441
68064	0.019582774
27754	0.006021701
76497	0.007937983
17289	0.12841153
74303	0.00834666
84313	0.011318871
40948	0.36883494
47726	0.045242615
5795	0.61144876
61646	0.0057479297
73221	0.0063918573
75115	0.0037693456
5042	0.00430421
14139	0.204159
88951	0.036920927
29521	0.11298802
56751	0.0068582087
28784	0.004227342
30475	0.04094999
26678	0.01674812
42058	0.017791135
46985	0.036110025
47910	0.029093565
90013	0.07640652
38102	0.026668636
57234	0.024259297
34847	0.0039647664
76027	0.0050664865
91236	0.006649939
76871	0.008459071
93674	0.008561758
5184	0.0062244125
98807	0.026708206
22426	0.005388269
36385	0.09307183
16996	0.012204885
69786	0.003795579
32920	0.014884617
28712	0.010868427
94585	0.0053117746
2891	0.0023861409
69530	0.036163695
52643	0.07526601
18257	0.0047701397
51625	0.021870991
40800	0.111873575
94369	0.03180794
88495	0.04808133
15120	0.0053925076
20156	0.034010593
80831	0.008683897
31522	0.0035313393
3744	0.002572134
3153	0.003974021
61271	0.026624031
20892	0.011259324
11261	0.0057937964
65676	0.006732513
28218	0.014174192
242	0.0114088105
5805	0.010749818
6221	0.044381786
92064	0.011448715
65329	0.028351061
96642	0.0038419468
34043	0.030557023
66696	0.008630333
50003	0.0028758897
51354	0.078202166
45843	0.015280875
48204	0.016665172
46451	0.013561192
98016	0.02313359
61939	0.0121742925
65037	0.13460907
75412	0.034691814
74771	0.0054835295
45324	0.005462877
89474	0.0035519116
7857	0.0018638091
83741	0.009040946
96798	0.2561673
11429	0.010186067
89471	0.02288689
31211	0.0046994984
40694	0.003426473
67968	0.0039510136
3136	0.012234704
23913	0.0031644339
60492	0.010439134
57130	0.013851248
98779	0.0030856822
78728	0.009078665
95918	0.005596802
53936	0.025747495
24747	0.007677342
86040	0.0067929523
59133	0.0044755978
81627	0.009777332
19749	0.0052825264
82410	0.015884895
62966	0.003127229
96852	0.0031792603
75390	0.0058816234
90323	0.0037782933
14334	0.002255673
32347	0.10684759
23808	0.02823887
96167	0.019502651
25327	0.017649861
19899	0.016827345
23552	0.030387279
8559	0.008796524
50244	0.004466395
47006	0.034470413
49737	0.020038811
49187	0.072174445
85989	0.034542013
74731	0.0065850443
2358	0.0036790979
23993	0.0048142304
15522	0.027339565
76562	0.0044632223
31675	0.037357938
72801	0.007347708
29549	0.003225661
96239	0.554317
64815	0.038970407
81642	0.13583608
43010	0.002841361
24094	0.5927561
37948	0.062132094
29998	0.009804316
30134	0.07992598
60379	0.08853698
7101	0.013047689
93817	0.026695408
54581	0.026746253
99372	0.019599522
22925	0.252506
47797	0.019921595
36314	0.0034683445
79492	0.0064110286
72940	0.053700585
27136	0.40524897
79860	0.033095177
46217	0.019384937
23231	0.0052613285
94539	0.006704898
18774	0.0068144696
62420	0.022113223
45539	0.005377271
20700	0.009861681
47512	0.07628215
74454	0.0041981773
74331	0.0072366167
2254	0.030101506
19753	0.031061191
32454	0.0048089926
49170	0.0027941589
46910	0.08772312
24821	0.022478497
42950	0.047439262
54036	0.016577771
53422	0.0114874635
17944	0.094700634
49712	0.12093797
29372	0.18050745
36663	0.012238917
49808	0.005443112
1234	0.0077554486
64538	0.050164465
84375	0.005918886
61305	0.01601264
13099	0.030520156
2099	0.0048875827
64488	0.016626302
36821	0.0052583152
11893	0.11022401
98883	0.0043415716
708	0.013277073
69464	0.0036836134
32304	0.026961636
55280	0.025193622
61430	0.027945071
86067	0.003789781
74462	0.031478666
79078	0.016350525
26767	0.050744962
3121	0.01912417
26731	0.0057495814
77598	0.0034043042
62801	0.038957473
52749	0.025684403
20364	0.16614139
34811	0.0048372997
15648	0.0060444707
75565	0.15774049
75110	0.003855823
39674	0.0051134718
91963	0.046503995
32493	0.0068739364
33273	0.04905469
70333	0.02010362
45828	0.035872273
95309	0.014476173
59448	0.037339263
45823	0.023921704
30206	0.17570828
23036	0.022858059
22699	0.014431105
55800	0.05672552
84346	0.007599347
53770	0.0034942348
38	0.050756816
75617	0.11754917
85369	0.050512616
82983	0.0043595913
94242	0.004523379
75760	0.004896106
33524	0.0100117745
31077	0.0038718544
3343	0.011665462
31116	0.029390637
69832	0.0042394185
93449	0.0019694695
11007	0.012215368
79299	0.0033703775
10899	0.0028524569
4608	0.020264313
14893	0.022706084
87438	0.032376718
14779	0.010062054
71322	0.036616907
76221	0.0023250245
76256	0.06129129
55257	0.019196812
24863	0.006159705
40118	0.0014110181
91017	0.020996587
60922	0.049443215
82961	0.034351755
88141	0.032866545
96821	0.120203145
75465	0.006766975
98832	0.00398067
5272	0.08210501
43235	0.014032652
61207	0.008370838
33056	0.0048797964
60856	0.003508741
59819	0.010270153
42761	0.0034551206
36267	0.034778584
16290	0.0076029226
52503	0.0040262965
85380	0.03089336
57623	0.006014102
86801	0.00359035
8521	0.016148342
85422	0.04088466
50155	0.07088278
43941	0.0042190664
40389	0.1301922
76672	0.0060878885
77481	0.026066478
96706	0.005549504
45505	0.04303301
52316	0.0027915412
15357	0.031744447
43435	0.045923714
92197	0.0052210023
81721	0.011073586
35658	0.0033421663
86652	0.0040335446
98456	0.018954033
17886	0.0050227484
25173	0.02310205
50666	0.6353914
42884	0.033830006
89643	0.0064679775
6039	0.040123723
92392	0.010754788
57892	0.014226967
67710	0.008396481
18964	0.015225268
8345	0.039835613
15266	0.0023973898
40186	0.10193655
35452	0.02283904
80734	0.0069640893
32204	0.023593541
56420	0.0058448156
79505	0.009531634
69878	0.027499948
54645	0.013910396
59258	0.0072451206
96084	0.022914896
21153	0.0037162567
31890	0.027649885
7626	0.08102037
61740	0.022227284
24541	0.0040313844
16145	0.04631703
32093	0.0053189644
29231	0.01850739
12240	0.004602021
33017	0.10128705
88721	0.019218856
16080	0.044643465
18638	0.039828498
86435	0.043104466
56915	0.007653711
93016	0.0067893565
19419	0.034106042
22847	0.008157476
16090	0.0063497014
47400	0.006033328
30912	0.0031001745
7680	0.015308863
38367	0.0127555905
88494	0.014834729
8055	0.035002165
97212	0.007303708
2794	0.009703939
5730	0.0035109213
94433	0.0028649783
65041	0.04116034
7159	0.05020423
19407	0.0034760928
14271	0.033750635
52646	0.010400424
5830	0.018417325
17085	0.00484996
64015	0.0065439786
76219	0.006517937
43246	0.05980605
94383	0.0070821196
64311	0.037142456
26213	0.0063594296
80253	0.582424
70149	0.008677069
67527	0.005294705
15785	0.036009613
62517	0.034098007
9727	0.05042607
1341	0.03231572
71438	0.043994345
92625	0.005636612
12203	0.004961892
65988	0.030038362
41806	0.046976127
98604	0.015247849
51945	0.0019382917
56710	0.0044519603
82810	0.010227747
81005	0.0035408423
21055	0.034208067
32084	0.042049084
85041	0.04520273
51529	0.009641653
17431	0.042510234
26443	0.028103838
3592	0.008807841
69754	0.0030919341
93964	0.04208445
52089	0.0038118784
35554	0.0055377507
10711	0.02271203
15188	0.0079429075
39972	0.02295406
77281	0.010018426
92782	0.03017066
84248	0.09154532
9819	0.004597622
57204	0.0016962271
39790	0.18407707
3323	0.0040372456
26526	0.04025124
60038	0.17589149
97050	0.004450424
96440	0.0035336104
65930	0.0058092424
80370	0.044584107
85802	0.17661332
86808	0.02701263
47829	0.014219913
58672	0.0413231
16845	0.0073250877
58107	0.0067524496
71433	0.0064802915
77319	0.07141811
22159	0.01575157
95962	0.012259451
50571	0.008156831
53772	0.064380646
48162	0.004097531
15039	0.006468642
44820	0.004041151
25425	0.0071736784
25750	0.0046312916
13351	0.0068047335
43230	0.026528124
58355	0.008399666
20473	0.17388546
84320	0.002890055
46761	0.0068573058
23270	0.042229988
98033	0.0025268917
33264	0.008806442
3928	0.09171079
55346	0.0061640274
12337	0.026015632
85723	0.00642116
92391	0.0032571042
9669	0.06519816
36653	0.0053472137
81608	0.0059599276
22784	0.07647991
74105	0.0022928799
66048	0.0018428083
86218	0.0104083
47088	0.0049745124
57869	0.0035157923
42280	0.0062773074
53019	0.02514927
56735	0.004143825
1806	0.24454296
49418	0.0042225076
17633	0.0016077942
90738	0.038566995
92031	0.008473329
823	0.006891155
38963	0.005583967
30168	0.0031463907
57561	0.0072790165
5024	0.04472075
59249	0.0015688684
4743	0.057975028
1352	0.008096031
22454	0.14484718
54171	0.015428281
11735	0.0045198356
38988	0.0022606838
61270	0.0047241747
50104	0.003078061
5817	0.025640223
67797	0.0052059414
40280	0.0061053815
98874	0.0038317281
22545	0.074277125
57173	0.0034491774
10934	0.0053469115
77388	0.0070093125
97060	0.022872873
70482	0.004522011
68634	0.016426537
39631	0.019127829
90359	0.0065737
27575	0.0046975627
92128	0.006673573
29865	0.0028246401
89254	0.007075363
4293	0.012303168
76338	0.05721442
60765	0.019198423
81223	0.0051267487
3353	0.003777916
65449	0.01249866
21163	0.057346035
14259	0.021889659
58351	0.027764082
85414	0.05024842
30528	0.0065578404
73862	0.019851258
73199	0.04941256
51559	0.0027026192
77524	0.0040336503
29590	0.0057870494
36276	0.013274968
36031	0.0072622825
90730	0.0064709503
53591	0.0026619618
52710	0.03004731
22799	0.0067132586
69283	0.0127659645
40509	0.0047718086
73626	0.0042161983
48030	0.0012103359
59978	0.001690033
99698	0.16599944
12196	0.16009305
8362	0.005234152
51377	0.0069718724
64224	0.067215994
90850	0.002273864
56485	0.048293874
58183	0.00225271
22038	0.0046187816
32770	0.008566467
45419	0.0043866746
70313	0.004635261
26677	0.003910395
21559	0.04282025
15112	0.0029760285
93453	0.005998604
74775	0.04119873
71390	0.009844886
94416	0.003121836
47944	0.047460936
73465	0.0059300126
96472	0.007905328
25275	0.018197946
86375	0.0070832935
672	0.0028931457
70689	0.024383431
32664	0.005140106
18960	0.004038707
70236	0.003836735
1681	0.0037985097
85903	0.006267113
15773	0.014788006
44433	0.0034586177
4263	0.08634157
853	0.0030477657
87670	0.02448779
65767	0.011594673
69030	0.0044787624
42258	0.61034405
71014	0.0043613343
9097	0.009266477
99753	0.21113011
6030	0.008751873
29095	0.18599388
22871	0.005417452
18846	0.008952391
93528	0.0093455585
80333	0.004265718
59173	0.006088019
89707	0.02182576
55435	0.005214572
21188	0.027886383
42981	0.02059746
40663	0.01937925
9307	0.020403944
21652	0.005685411
76181	0.005483129
41950	0.005856084
3378	0.014912036
67960	0.0071197124
82634	0.0055620335
32959	0.006095774
98317	0.009034263
86326	0.011355867
38575	0.029844493
81428	0.003591554
5466	0.003701746
48796	0.005692451
82440	0.0058422205
11217	0.006836298
10258	0.0033669148
10301	0.15074307
72272	0.0037965723
69412	0.004277782
54394	0.0039277025
18520	0.006005523
16269	0.17244017
77521	0.005124108
21962	0.0056444425
75367	0.014444023
59716	0.0067586126
94907	0.07253237
44487	0.097987264
99755	0.0040885704
25141	0.0036638794
85257	0.003878037
18598	0.0072426386
2081	0.012976316
42609	0.0042349943
55725	0.0061412724
76700	0.023799736
86381	0.004704734
81263	0.005075802
27238	0.055139966
39238	0.012148658
73418	0.029943671
4269	0.021097552
81535	0.0035039813
22296	0.0044795405
98468	0.037542246
43321	0.008365975
94395	0.013418151
60814	0.0041872375
17121	0.0038933964
94340	0.033247057
56300	0.0019344075
45949	0.013549294
82456	0.008013946
44541	0.016116714
46279	0.003737268
49491	0.030562019
75862	0.036449153
45540	0.0069792713
42603	0.005365418
36836	0.008259
80281	0.014899735
87253	0.009874432
40805	0.045238912
52570	0.004292123
11100	0.0048662834
44273	0.031941548
35456	0.016174188
26911	0.0036827512
18693	0.017178312
68143	0.002623308
48338	0.005273752
79798	0.003595138
29159	0.003992904
15621	0.0037485587
58303	0.0046940106
38444	0.005893772
72762	0.033819806
48298	0.0792186
55134	0.0053985906
63255	0.04626446
47736	0.0058663227
62512	0.0021732189
90393	0.035197854
85581	0.023517521
81700	0.0035359852
31212	0.0032748093
77584	0.0035765874
50025	0.017696874
5776	0.026172774
23953	0.0033831238
64581	0.0037855634
30481	0.004492019
86125	0.0043064114
12169	0.004652654
58468	0.017911354
17197	0.0038638904
62040	0.0070037656
76830	0.0054722736
8402	0.0044109887
44484	0.003988808
13811	0.011550586
13615	0.0073846374
46803	0.013691886
16468	0.009477218
90406	0.0046229134
4813	0.006056368
84754	0.0042329277
81287	0.0063649276
80172	0.004315776
82277	0.006048606
37092	0.003982308
18431	0.008421395
80928	0.0033596794
61299	0.005523033
97899	0.0061685243
84747	0.004576661
24435	0.0043487633
86750	0.0033629793
47961	0.0023973898
14631	0.02173698
36436	0.0028414258
86049	0.04849907
24211	0.0062886714
99734	0.003486042
78553	0.0031006534
47809	0.0048614573
15194	0.0077336277
69974	0.0041903565
56797	0.0031403943
66872	0.004603131
39149	0.0038436938
12138	0.0034438842
49614	0.0219483
67726	0.0031006534
68674	0.0038839618
29370	0.04821881
20481	0.00445292
83569	0.004611522
43075	0.0038155068
59206	0.004168581
97993	0.0049787746
93031	0.004068785
58189	0.0017211484
11528	0.0059883515
21095	0.003303862
7893	0.0048568295
43461	0.0028613925
9626	0.004642205
5691	0.0039869007
6575	0.003055505
30821	0.0061947247
74051	0.02442676
9446	0.0026370788
45797	0.0037047262
60937	0.0025671928
89774	0.004173761
23425	0.0026750828
46399	0.0049097906
28198	0.004431888
47897	0.002745232
97115	0.0031600778
15173	0.0063446127
87213	0.006343669
64901	0.007116579
31216	0.15726942
62260	0.02139467
75496	0.01122907
44985	0.12984568
15413	0.46536598
24921	0.0069469754
99914	0.09501427
51317	0.08628894
22285	0.3871501
36141	0.09091918
28331	0.06414291
31009	0.034583166
20885	0.060344584
80300	0.028526124
10789	0.051780228
44554	0.07314918
88949	0.05750337
25660	0.023207683
15647	0.08945909
522	0.029103864
34113	0.017108925
23161	0.029103864
39119	0.016004829
79964	0.029103864
82352	0.029103864
6637	0.017520512
41451	0.2202213
14538	0.19494195
47852	0.03819083
55254	0.105509005
31836	0.012617201
59890	0.08691564
74222	0.011940468
90307	0.0137126045
87202	0.08261933
62151	0.014779324
30041	0.026014535
91798	0.012617201
83439	0.012617201
31397	0.04396584
34001	0.13266572
84069	0.012617201
90722	0.11648197
36816	0.012617201
83921	0.012617201
13630	0.28374246
57856	0.057222944
97978	0.006452005
82684	0.04564926
93211	0.018378612
88322	0.019559123
13875	0.007032143
15730	0.4702531
32225	0.015181475
59897	0.026579466
41294	0.03115869
50702	0.0338701
88150	0.37572575
48474	0.01817948
84507	0.14481841
37636	0.015614202
67342	0.018617872
94292	0.028053042
46137	0.015614202
88561	0.015614202
5949	0.047592614
62897	0.015614202
99406	0.015614202
8936	0.010928743
31299	0.016610827
41313	0.015614202
94232	0.0469653
97186	0.015614202
78456	0.022377713
98632	0.03305866
36189	0.033030897
44964	0.017760314
8435	0.0253484
82013	0.10426531
50543	0.119624965
10579	0.019117964
74752	0.011227175
61562	0.07819409
2841	0.011331182
76482	0.073387206
40725	0.004547409
79932	0.03341297
36146	0.0027127515
22405	0.02143596
42913	0.006151697
26784	0.010034813
57427	0.0040362943
99309	0.0056714704
37406	0.030001622
48165	0.16982834
11798	0.0038603938
22811	0.0095952125
37756	0.005350745
52748	0.021892302
97805	0.010736429
24420	0.029286105
56661	0.0025977422
23650	0.019442739
27938	0.0025340721
34905	0.036599904
45175	0.0037117288
50331	0.0036611734
55249	0.010408005
51883	0.08988654
11389	0.032740567
80672	0.05897487
64070	0.03408028
15725	0.07567995
72670	0.18875891
13995	0.0045819585
86263	0.07083859
15831	0.02943372
70768	0.036662403
48412	0.0053028655
69705	0.006818628
71842	0.12732515
69645	0.029121954
80193	0.0047244034
54264	0.024476336
38906	0.0070607155
15600	0.009870922
61010	0.051544223
5391	0.02167936
16670	0.006902779
92076	0.041217573
99665	0.12541653
24855	0.05079234
92227	0.013625295
86552	0.002757667
82484	0.2435553
98124	0.0037434371
67134	0.02764288
86944	0.03122983
17787	0.0037312205
2215	0.39262804
80346	0.009317263
96675	0.11580461
95036	0.011988427
81543	0.022152625
75315	0.00470335
55991	0.024018357
65796	0.013404579
74473	0.08470241
12968	0.022909371
50861	0.0054501044
17530	0.0073440117
20080	0.11961062
92580	0.022193203
62128	0.01594719
82164	0.2085553
65994	0.026164789
61277	0.16712478
88684	0.10273722
70624	0.15335846
20988	0.058250383
12795	0.002486123
83840	0.090731785
2421	0.07247627
81516	0.059483983
51754	0.008504248
95123	0.005422837
33119	0.0023341086
70837	0.042294506
2849	0.14387368
2698	0.12965824
80648	0.052003056
55295	0.029500097
37923	0.02313551
99832	0.0035363333
56171	0.092617944
16579	0.019582162
29484	0.03211973
49934	0.25726604
58005	0.007679427
57732	0.012054858
97515	0.0036718915
5996	0.0044331546
84041	0.00482585
1986	0.007943846
96942	0.022931727
10738	0.0021156077
58492	0.059627224
75822	0.009491732
52673	0.12067006
25507	0.055667482
29431	0.007743441
19736	0.0059932354
61367	0.0129821915
95903	0.0031355212
34667	0.05185453
71924	0.014126742
72642	0.02271321
93202	0.028298756
63962	0.047631234
16636	0.008460251
724	0.018437507
23949	0.042466722
85644	0.0053792153
73515	0.005344361
37157	0.21616952
5974	0.022684157
40114	0.0070181163
46181	0.009623595
65024	0.007126299
26849	0.0355917
48003	0.004255298
20076	0.09929913
98392	0.025256589
68351	0.0036836904
4889	0.012581311
25513	0.0075104707
75931	0.036021087
57208	0.037881598
22413	0.007212239
50466	0.0036962738
57582	0.01820064
10380	0.038884636
8215	0.017238908
41289	0.019526029
21034	0.018972263
92312	0.027425382
34867	0.0049464013
38849	0.014786845
51190	0.017429186
5984	0.0033628948
28742	0.013211204
68366	0.0038053582
5164	0.007560661
67815	0.06423849
15846	0.02878462
78254	0.026161307
61185	0.003748247
73203	0.0023142288
48627	0.0020838322
45391	0.019683268
73532	0.05250407
52723	0.27166632
17298	0.023263264
77565	0.031227576
83610	0.039807916
92090	0.04263378
15880	0.0076627126
5290	0.12236009
42974	0.012682266
89400	0.007652791
84165	0.003991897
52864	0.00616372
77187	0.9585457
49319	0.058802515
98150	0.040481817
59532	0.024559526
7685	0.013576204
49980	0.02301784
49719	0.0032291156
10935	0.00385791
65931	0.084739804
43539	0.0060095317
21601	0.0070218784
43637	0.00473627
9662	0.0026776842
66291	0.00656601
89692	0.9004331
33687	0.13484915
12689	0.0113164745
72318	0.1221411
44802	0.039878633
3601	0.47982535
77756	0.029393982
94821	0.031041708
65317	0.08469067
92923	0.028000304
84265	0.004104466
